id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,special_ranking
47614,Nu Wushen de Canzhuo Spring Festival Special,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1903/111820.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1903/111820l.jpg'}",2021-02-11,2021-02-11,,7.1,3405,10195,1656,520,white,2021-02-11T18:41:25+00:00,2022-03-02T12:49:22+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 47, 'name': 'Gourmet'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2021, 'season': 'winter'}",game,604,pg,,[],"{'status': {'watching': '109', 'completed': '730', 'on_hold': '34', 'dropped': '37', 'plan_to_watch': '757'}, 'num_list_users': 1667}",371
33713,Seihou Bukyou Outlaw Star Specials,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/81082.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/81082l.jpg'}",1998-12-18,1999-04-25,"Unaired episodes of Seihou Bukyou Outlaw Star included in the eighth and twelfth volumes of the VHS, designated as episodes 16 and 23.",7.1,3412,6626,6224,2869,white,2016-07-23T01:45:27+00:00,2021-10-27T02:49:06+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 24, 'name': 'Sci-Fi'}]",2,"{'year': 1998, 'season': 'fall'}",manga,1522,r+,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '190', 'completed': '4053', 'on_hold': '85', 'dropped': '66', 'plan_to_watch': '1850'}, 'num_list_users': 6244}",372
17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/47409.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/47409l.jpg'}",2013-02-22,2013-02-22,"Mobile Suit Gundam: The 08th MS Team - Battle in Three Dimensions is a short film bundled with Mobile Suit Gundam: The 08th MS Team Blu-ray Memorial Box-set.

The 08th M.S. Team travels through the jungle while on a mission, Shiro Amada checks his map and stops when he spots a long bridge up ahead that spans a wide river, when they are attacked by a group of Zeon..

(Source: Gundam Wiki)",7.09,3421,5887,8401,4265,white,2013-03-07T08:01:37+00:00,2021-12-03T04:02:07+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}]",1,"{'year': 2013, 'season': 'winter'}",,559,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '130', 'completed': '6298', 'on_hold': '79', 'dropped': '91', 'plan_to_watch': '1806'}, 'num_list_users': 8404}",373
1124,Seikai no Danshou: Tanjou,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/61103.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/61103l.jpg'}",2000-08-25,2000-08-25,"This is the story about how Dubus, Lafiel's father, and Plakia after an adventure on a mysterious, abandoned spaceship decided to have a daughter together and why Dubus gave her the name Lafiel. 

(Source: ANN)",7.09,3429,5995,7999,3789,white,2006-06-25T19:04:46+00:00,2021-08-23T20:53:18+00:00,special,finished_airing,"[{'id': 38, 'name': 'Military'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,"{'year': 2000, 'season': 'summer'}",light_novel,1500,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '165', 'completed': '5382', 'on_hold': '109', 'dropped': '79', 'plan_to_watch': '2270'}, 'num_list_users': 8005}",374
20035,Toaru Majutsu no Index-tan Movie: Endymion no Kiseki - Ga Attari Nakattari,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/53541.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/53541l.jpg'}",2013-08-28,2013-08-28,Bonus animation featuring Index-tan included with the BD special edition of the Toaru Majutsu no Index: Endymion no Kiseki movie.,7.09,3434,3884,22951,9624,white,2013-08-10T07:27:27+00:00,2021-12-03T02:20:08+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2013, 'season': 'summer'}",,720,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '541', 'completed': '15401', 'on_hold': '333', 'dropped': '182', 'plan_to_watch': '6501'}, 'num_list_users': 22958}",375
37916,Uma Musume: Pretty Derby - BNW no Chikai,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1733/93479.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1733/93479l.jpg'}",2018-12-19,2018-12-19,Special episodes included with the fourth volume of Uma Musume: Pretty Derby Blu-ray release.,7.09,3439,5344,10582,3402,white,2018-05-21T09:34:49+00:00,2022-03-22T07:51:13+00:00,special,finished_airing,"[{'id': 36, 'name': 'Slice of Life'}, {'id': 30, 'name': 'Sports'}]",3,"{'year': 2018, 'season': 'fall'}",game,1380,pg_13,,"[{'id': 132, 'name': 'P.A. Works'}]","{'status': {'watching': '369', 'completed': '4802', 'on_hold': '211', 'dropped': '136', 'plan_to_watch': '5117'}, 'num_list_users': 10635}",376
7861,Versailles no Bara to Onna-tachi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/19137.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/19137l.jpg'}",1980-09-10,1980-09-10,"In its 22 minutes, the TV special briefly covers the influential women involved in the series, such as DuBarry, Polignac, Rosalie, Jeanne La Motte, Maria Antoinette, and Oscar. All the scenes used are taken from the series. ",7.09,3441,8250,3462,1187,white,2010-01-12T16:07:17+00:00,2022-03-21T14:41:02+00:00,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 25, 'name': 'Shoujo'}]",1,"{'year': 1980, 'season': 'summer'}",,1440,pg_13,,[],"{'status': {'watching': '116', 'completed': '1849', 'on_hold': '71', 'dropped': '112', 'plan_to_watch': '1318'}, 'num_list_users': 3466}",377
27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/66771.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/66771l.jpg'}",1996-07-25,1996-07-25,"At the heart of the stories is the fictional lives of the voice actors who play the roles of the characters in Fushigi Yuugi with particular attention paid to Nakago. 

In here, Miaka is transformed into a super idol, Tamahome is a spoiled prima donna and Nakago, Tamahome's wicked and evil adversary, is  a person living in a hovel, who comes late to the recordings and is totally under the thumb of  Tamahome who scolds him every time.

(Source: aiminako)",7.09,3451,9052,2554,815,white,2014-09-14T06:28:11+00:00,2021-08-03T10:22:04+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",2,"{'year': 1996, 'season': 'summer'}",manga,145,pg,,"[{'id': 1, 'name': 'Studio Pierrot'}]","{'status': {'watching': '61', 'completed': '1490', 'on_hold': '47', 'dropped': '42', 'plan_to_watch': '914'}, 'num_list_users': 2554}",378
10647,Ao no Exorcist: Ura Ex,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/38149.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/38149l.jpg'}",2011-06-22,2012-03-21,"Ura Ex, extra short anime included in Blu-ray and the DVD releases of Ao no Exorcist. ",7.08,3460,1945,82145,34888,white,2011-04-27T21:17:08+00:00,2022-02-16T18:29:21+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",10,"{'year': 2011, 'season': 'spring'}",manga,90,pg_13,,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '2184', 'completed': '55187', 'on_hold': '1591', 'dropped': '985', 'plan_to_watch': '22224'}, 'num_list_users': 82171}",379
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/14894.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/14894l.jpg'}",2008-08-22,2009-04-24,"Though it has been one year since the Black Rebellion failed, the battle lives on, as the Holy Empire of Britannia attempts to expand its power worldwide, and the Black Knights work to regain theirs.

As a newly instated Knight of Rounds, Suzaku Kururugi is an indispensable asset in battle, though he has yet to bear the full weight of his title. Among his opposition, C.C. and Kallen Stadtfeld strengthen their bond as they work together on crucial missions for the Black Knights. Interspersed throughout the drama are lighthearted, humorous moments, including the Ashford Academy Student Council’s handmade dress party and the Black Knights' pajama party.

Blending tragedy and comedy, Code Geass: Hangyaku no Lelouch R2 Picture Drama gives a behind-the-scenes look at the characters of its parent series, showcasing how they come to terms with their roles and each other.

[Written by MAL Rewrite]",7.08,3466,3133,35320,14092,white,2008-08-30T20:11:18+00:00,2022-03-12T09:15:54+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 36, 'name': 'Slice of Life'}]",9,"{'year': 2008, 'season': 'summer'}",original,300,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '810', 'completed': '22332', 'on_hold': '821', 'dropped': '675', 'plan_to_watch': '10705'}, 'num_list_users': 35343}",380
3219,Gakuen Utopia Manabi Straight!: Natsu da! Manabi da! Kyouka Gasshuku da!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/26354.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/26354l.jpg'}",2007-10-10,2007-10-10,This episode takes place before the actual planning of the School Fair and shows how the girls spend their summer holidays.,7.08,3474,6527,6450,3230,white,2007-10-13T20:54:38+00:00,2022-01-22T17:12:56+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2007, 'season': 'fall'}",original,1440,g,,"[{'id': 43, 'name': 'ufotable'}]","{'status': {'watching': '96', 'completed': '4619', 'on_hold': '97', 'dropped': '61', 'plan_to_watch': '1576'}, 'num_list_users': 6449}",381
10504,Gosick: Utsukushiki Kaibutsu wa Konton no Sen wo Shimiru,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/28897.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/28897l.jpg'}",2011-03-26,2011-03-26,"Recap episode. The first part of the episode consists of the recap, the second part consists of some interviews with the cast.",7.08,3476,4627,15234,5197,white,2011-03-29T21:09:52+00:00,2022-03-21T11:35:29+00:00,special,finished_airing,"[{'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2011, 'season': 'winter'}",light_novel,820,r,,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '349', 'completed': '8680', 'on_hold': '309', 'dropped': '264', 'plan_to_watch': '5636'}, 'num_list_users': 15238}",382
31645,Persona 5 the Animation: The Day Breakers,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/81869.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/81869l.jpg'}",2016-09-03,2016-09-03,"There is a new urban legend circulating Tokyo. It claims that if you make a request in the Ask-a-Thief Channel, the Phantom Thieves of Hearts will show up and bring justice by stealing a corrupt person's heart and making them regret all their wrongdoings. As strange and inexplicable events continue to happen all around town, more people submit their requests in hope that the mysterious vigilante group will help.

Kazuya Makigami is a burglar by night, but has started to have second thoughts about his crimes and those who help him commit them. Unable to stand up to his comrades himself, Kazuya submits a request to the Ask-a-Thief Channel.

[Written by MAL Rewrite]",7.08,3495,2594,50137,25302,white,2015-09-19T06:54:54+00:00,2022-03-01T19:00:01+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2016, 'season': 'summer'}",game,1440,pg_13,,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '1024', 'completed': '35158', 'on_hold': '351', 'dropped': '335', 'plan_to_watch': '13396'}, 'num_list_users': 50264}",383
1066,Shakugan no Shana-tan,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/16951.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/16951l.jpg'}",2006-01-25,2007-04-04,"Shana-tan specials bundled with the first and fifth volume pre-orders of the Shakugan no Shana DVD, the limited edition Shakugan no Shana guide book, and the limited edition Shakugan no Shana Movie preview DVD special.

Episodes
#1: Shakugan no Shana-tan
#2: Shakugan no Shana-tan Returns
#3: Itadaki no Hecate-tan
#4: Banjou no Carmel-san",7.08,3497,3222,33679,17400,white,2006-06-04T15:49:31+00:00,2022-02-08T18:48:54+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}]",4,"{'year': 2006, 'season': 'winter'}",light_novel,360,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '496', 'completed': '25597', 'on_hold': '544', 'dropped': '429', 'plan_to_watch': '6627'}, 'num_list_users': 33693}",384
29317,Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/70493.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/70493l.jpg'}",2015-01-09,2015-01-09,"Tomoya Aki, Megumi Katou, Eriri Spencer Sawamura, Utaha Kasumigaoka and Tomoya's cousin Michiru Hyoudou (all members of a doujin circle called Blessing Software) go out location scouting for their project, a video game. As Eriri attempts to get Megumi to act out a scenario for the main heroine, Utaha lures Tomoya away and forces him to act out a romantic scenario with her.

(Source: Wikipedia)",7.07,3520,1530,113205,64010,white,2015-01-08T11:01:45+00:00,2022-03-19T02:32:39+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}]",1,"{'year': 2015, 'season': 'winter'}",light_novel,1380,pg_13,,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '2188', 'completed': '90719', 'on_hold': '737', 'dropped': '455', 'plan_to_watch': '19096'}, 'num_list_users': 113195}",385
8909,Tales of Symphonia The Animation: Tethe'alla-hen Specials,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/60787.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/60787l.jpg'}",2010-03-25,2011-02-25,"Specials that came with the DVDs of Tethe'alla Hen. The characters gather and talk about different things. How they are going to save the day, become the main love interest of the ladies, have increased screen-time, etc...",7.07,3527,6216,7335,2773,white,2010-05-31T08:31:48+00:00,2022-02-12T22:32:59+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",4,"{'year': 2010, 'season': 'winter'}",game,360,g,,"[{'id': 43, 'name': 'ufotable'}]","{'status': {'watching': '243', 'completed': '4322', 'on_hold': '173', 'dropped': '104', 'plan_to_watch': '2496'}, 'num_list_users': 7338}",386
34870,BanG Dream!: Asonjatta!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/89692.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/89692l.jpg'}",2017-11-22,2017-11-22,Unaired episode included with the 7th Blu-ray volume of BanG Dream!.,7.07,3535,5379,10410,5442,white,2017-02-06T01:24:02+00:00,2022-03-04T18:34:07+00:00,special,finished_airing,"[{'id': 19, 'name': 'Music'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2017, 'season': 'fall'}",original,1420,pg_13,,"[{'id': 27, 'name': 'Xebec'}]","{'status': {'watching': '234', 'completed': '7625', 'on_hold': '109', 'dropped': '112', 'plan_to_watch': '2375'}, 'num_list_users': 10455}",387
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/64547.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/64547l.jpg'}",1993-12-05,1993-12-05,"Usagi and Chibiusa overhear two girls talking about the Sailor Senshi after they see a poster. Humorously, as the girls discuss which is the smartest, most elegant, strongest, and the leader of the Senshi, Usagi claims those titles for herself. Chibiusa shakes her head at Usagi's delusion. Clips are shown from the debut of each Sailor Senshi, and that girl's image song is played in the background. When even Tuxedo Mask is mentioned, and the girls go to leave without having mentioned Sailor Moon, Usagi butts in on their conversation and asks them directly about Sailor Moon. The girls give a series of glowing compliments about Sailor Moon, but unlike they did for the other Senshi, they also list her faults. After the girls leave, Usagi sarcastically apologises for being a clumsy cry-baby and then bursts into tears.

(Source: Wikipedia)",7.07,3537,4528,16101,7037,white,2007-08-07T21:04:45+00:00,2022-03-10T07:07:34+00:00,special,finished_airing,"[{'id': 25, 'name': 'Shoujo'}]",1,"{'year': 1993, 'season': 'fall'}",manga,1020,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '195', 'completed': '11846', 'on_hold': '187', 'dropped': '137', 'plan_to_watch': '3749'}, 'num_list_users': 16114}",388
6361,ef: A Tale of Memories. - Prologue,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/26046.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/26046l.jpg'}",2007-08-24,2007-08-24,"The prologue for ef - a tale of memories, released on a separate DVD two months before the premiere of the TV series.",7.07,3543,3452,29371,12134,white,2009-04-14T10:23:51+00:00,2022-03-18T16:18:05+00:00,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}]",1,"{'year': 2007, 'season': 'summer'}",visual_novel,285,pg_13,,"[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '449', 'completed': '18609', 'on_hold': '361', 'dropped': '222', 'plan_to_watch': '9734'}, 'num_list_users': 29375}",389
5978,Kannagi: Moshimo Kannagi ga Attara...,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/19725.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/19725l.jpg'}",2009-05-27,2009-05-27,"Unaired episode included in DVD Vol.7.

In this episode they attempt to make a movie with some money they found lying on the ground.",7.07,3548,3325,31551,17570,white,2009-01-27T15:31:32+00:00,2022-01-23T23:01:17+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2009, 'season': 'spring'}",manga,1424,pg_13,,"[{'id': 56, 'name': 'A-1 Pictures'}, {'id': 334, 'name': 'Ordet'}]","{'status': {'watching': '466', 'completed': '24480', 'on_hold': '249', 'dropped': '135', 'plan_to_watch': '6241'}, 'num_list_users': 31571}",390
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/63597.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/63597l.jpg'}",2011-10-26,2011-10-26,A short special included on the second volume of Baka to Test to Shoukanjuu Ni! Blu-ray/DVD release.,7.06,3553,3826,23758,9549,white,2014-06-18T14:38:10+00:00,2021-12-04T07:38:15+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",1,"{'year': 2011, 'season': 'fall'}",light_novel,180,pg_13,,"[{'id': 300, 'name': 'SILVER LINK.'}]","{'status': {'watching': '532', 'completed': '16492', 'on_hold': '361', 'dropped': '260', 'plan_to_watch': '6113'}, 'num_list_users': 23758}",391
35566,Koe no Katachi Specials,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1231/98784.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1231/98784l.jpg'}",2017-05-17,2017-05-17,"The limited first edition of the Blu-ray Disc for Kyoto Animation's film adaptation of Yoshitoki Ooima's A Silent Voice manga includes two bonus new animation videos of AIKO's theme song Koi wo Shita no wa and Kensuke Ushio's in-film track Speed of Youth.

Kyoto Animation produced the videos inspired by the songs, and the film's director Naoko Yamada personally handled the videos' storyboards and technical direction.

(Source: ANN)",7.06,3573,4048,20930,5114,white,2017-05-11T01:12:17+00:00,2022-03-14T02:59:02+00:00,special,finished_airing,"[{'id': 19, 'name': 'Music'}]",2,"{'year': 2017, 'season': 'spring'}",manga,175,pg_13,,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '824', 'completed': '8105', 'on_hold': '387', 'dropped': '249', 'plan_to_watch': '11420'}, 'num_list_users': 20985}",392
7066,Mahoromatic: Tadaima Okaeri,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/16503.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/16503l.jpg'}",2009-10-17,2009-10-24,"Suguru and his classmates prepare for a maid café to celebrate the town's anniversary. Meanwhile, Minawa is attacked by robots. Mahoro tries to save Minawa and help Suguru and his classmates prepare for the maid café.",7.06,3576,5759,8829,3788,white,2009-08-23T01:28:29+00:00,2022-01-14T01:04:19+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}]",2,"{'year': 2009, 'season': 'fall'}",manga,1470,r+,,"[{'id': 6, 'name': 'Gainax'}]","{'status': {'watching': '229', 'completed': '5719', 'on_hold': '154', 'dropped': '134', 'plan_to_watch': '2596'}, 'num_list_users': 8832}",393
22071,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/76811.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/76811l.jpg'}",2014-03-19,2014-03-19,"Bundled with the first Blu-ray and DVD volume.

Hakuya wins tickets to a hot spring.",7.06,3577,2857,41711,22326,white,2014-01-11T23:09:55+00:00,2022-03-16T01:21:40+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2014, 'season': 'winter'}",4_koma_manga,770,pg_13,,"[{'id': 95, 'name': 'Doga Kobo'}]","{'status': {'watching': '575', 'completed': '33227', 'on_hold': '302', 'dropped': '139', 'plan_to_watch': '7472'}, 'num_list_users': 41715}",394
6884,Ookami to Koushinryou II: Holo no Short Anime,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/17117.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/17117l.jpg'}",2009-10-07,2009-11-04,Extra short anime featuring Holo from BD volumes 1 and 2.,7.06,3582,2445,56251,26938,white,2009-07-27T07:31:17+00:00,2022-02-25T01:56:51+00:00,special,finished_airing,"[{'id': 10, 'name': 'Fantasy'}]",2,"{'year': 2009, 'season': 'fall'}",light_novel,186,pg_13,,"[{'id': 112, 'name': ""Brain's Base""}, {'id': 553, 'name': 'Marvy Jack'}]","{'status': {'watching': '943', 'completed': '40310', 'on_hold': '560', 'dropped': '322', 'plan_to_watch': '14138'}, 'num_list_users': 56273}",395
5279,Sekirei: Hajimete no Otsukai,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1369/118812.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1369/118812l.jpg'}",2009-03-25,2009-03-25,"""Kusano's first errand"" - A ten minute OVA that came along with the 6th vol. limited edition of Sekirei. Kusano finally tires of nobody admitting her as Sahashi's potential wife, so she insists on joining Musubi and Tsukiumi on their shopping race to show her abilities. An iffy day ensues.",7.06,3589,2535,52203,28638,white,2008-09-18T04:27:43+00:00,2022-02-22T10:08:41+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",1,"{'year': 2009, 'season': 'winter'}",manga,637,r+,,"[{'id': 35, 'name': 'Seven Arcs'}]","{'status': {'watching': '753', 'completed': '42278', 'on_hold': '431', 'dropped': '247', 'plan_to_watch': '8537'}, 'num_list_users': 52246}",396
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/21617.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/21617l.jpg'}",1997,1997,"Summer arrives to Bokuto Station. Miyuki and Natsumi have to work on a beach road protecting the safety of the civilians that are enjoying their summer vacations. Suffering because of the hot, the two officers were having problems to remain calm, but then, some pickpocket appeared on the beach causing a ruckus. The girls will do their best to catch the thief, control the traffic and enjoy their summer day.
",7.06,3594,7587,4451,1881,white,2008-03-25T10:52:07+00:00,2021-01-24T08:52:58+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Police'}, {'id': 42, 'name': 'Seinen'}]",1,,manga,1460,pg_13,,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '107', 'completed': '2750', 'on_hold': '80', 'dropped': '52', 'plan_to_watch': '1464'}, 'num_list_users': 4453}",397
49318,Tensei shitara Slime Datta Ken 2nd Season: Kanwa - Veldora Nikki 2,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1466/116175.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1466/116175l.jpg'}",2021-06-29,2021-06-29,Recap of Tensei Shitara Slime Datta Ken 2nd Season.,7.06,3596,3014,38074,18557,white,2021-06-29T20:23:30+00:00,2022-03-18T02:07:53+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 10, 'name': 'Fantasy'}]",1,"{'year': 2021, 'season': 'spring'}",manga,1422,pg_13,,"[{'id': 441, 'name': '8bit'}]","{'status': {'watching': '1683', 'completed': '28684', 'on_hold': '289', 'dropped': '305', 'plan_to_watch': '7258'}, 'num_list_users': 38219}",398
19697,Toaru Kagaku no Railgun S: Motto Marutto Railgun,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/52717.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/52717l.jpg'}",2013-07-24,2013-11-27,Toaru Kagaku no Railgun S specials that were released on Blu-ray and DVD volumes.,7.06,3597,3313,31744,12967,white,2013-07-26T12:09:31+00:00,2022-03-21T21:09:58+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",2,"{'year': 2013, 'season': 'summer'}",manga,520,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '966', 'completed': '20586', 'on_hold': '685', 'dropped': '303', 'plan_to_watch': '9215'}, 'num_list_users': 31755}",399
6567,Urusei Yatsura: The Shougaibutsu Suieitaikai,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/38671.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/38671l.jpg'}",2008-12-23,2008-12-23,The story is from manga volume 23.,7.06,3600,7591,4447,1661,white,2009-06-01T15:38:38+00:00,2022-01-13T19:06:49+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2008, 'season': 'fall'}",manga,1659,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '143', 'completed': '2410', 'on_hold': '73', 'dropped': '82', 'plan_to_watch': '1746'}, 'num_list_users': 4454}",400
