id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,airing_ranking
44389,Zi Chuan,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1930/117001.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1930/117001l.jpg'}",2021-12-21,,,,15124.0,12496,676,86,white,2020-12-07T04:20:59+00:00,2022-03-10T07:59:40+00:00,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}]",42,"{'year': 2021, 'season': 'fall'}",,novel,1200,pg_13,Animated adaptation of Lao Zhu's (老猪) novel of the same title.,"[{'id': 2191, 'name': 'BUILD DREAM'}]","{'status': {'watching': '247', 'completed': 0, 'on_hold': '17', 'dropped': '36', 'plan_to_watch': '376'}, 'num_list_users': 676}",195
51197,Zi Chuan: Yincang Hudong Ju,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1482/121306.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1482/121306l.jpg'}",2021-12-21,,Alternative timelines of plot points from Zi Chuan.,,15125.0,17756,131,11,white,2022-03-08T19:55:34+00:00,2022-03-13T16:54:06+00:00,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}]",10,"{'year': 2021, 'season': 'fall'}",,novel,1200,pg_13,,"[{'id': 2191, 'name': 'BUILD DREAM'}]","{'status': {'watching': '35', 'completed': 0, 'on_hold': '9', 'dropped': '10', 'plan_to_watch': '78'}, 'num_list_users': 132}",196
49112,Amemiya-san,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1017/115549.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1017/115549l.jpg'}",2021-03-09,,New anime shorts posted on Keiichi Arawi's YouTube channel about the titular Amemiya-san.,,15247.0,13654,443,72,white,2021-06-05T09:08:02+00:00,2022-02-07T18:39:10+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}]",0,"{'year': 2021, 'season': 'winter'}",,other,82,g,,[],"{'status': {'watching': '113', 'completed': 0, 'on_hold': '78', 'dropped': '34', 'plan_to_watch': '219'}, 'num_list_users': 444}",197
39048,Aresuke,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1313/98351.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1313/98351l.jpg'}",2008-01-01,,"Aresuke is the mascot of Sanyo Broadcasting's radio division (Radio Sanyo Kabushikigaisha = RSK = Aresuke). The mascot had a little music video jig that was broadcasted everyday for one year. With the new year bringing in a new video. This ran for 4 years. Along with two musical commercials, Aresuke's limelight remains modest.",,15301.0,17913,120,46,white,2019-01-20T07:10:23+00:00,2021-07-09T23:09:42+00:00,music,currently_airing,"[{'id': 19, 'name': 'Music'}]",0,"{'year': 2008, 'season': 'winter'}",,original,82,g,,[],"{'status': {'watching': '42', 'completed': 0, 'on_hold': '23', 'dropped': '25', 'plan_to_watch': '30'}, 'num_list_users': 120}",198
50515,Artiswitch Picture Drama,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1457/119884.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1457/119884l.jpg'}",2021-12-03,,Picture drama exploring more the story of Artiswitch characters.,,15321.0,12663,635,78,white,2021-12-03T11:23:43+00:00,2022-02-24T18:53:39+00:00,ona,currently_airing,"[{'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",0,"{'year': 2021, 'season': 'fall'}",,original,360,pg_13,,[],"{'status': {'watching': '210', 'completed': 0, 'on_hold': '33', 'dropped': '15', 'plan_to_watch': '377'}, 'num_list_users': 635}",199
50297,Ashuai 6th Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1556/119181.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1556/119181l.jpg'}",2021-10-02,,Sixth season of Ashuai.,,15336.0,19323,23,1,white,2021-11-03T17:51:29+00:00,2022-03-02T07:54:40+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",34,"{'year': 2021, 'season': 'fall'}",,manga,180,g,,[],"{'status': {'watching': '2', 'completed': 0, 'on_hold': '1', 'dropped': '11', 'plan_to_watch': '9'}, 'num_list_users': 23}",200
35590,Aware! Meisaku-kun: DVD Hatsubai Kettei!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/85783.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/85783l.jpg'}",2017-05-05,,Unique episodes of Aware! Meisaku-kun where the characters break the 4th wall to promote the DVD releases of their own show. They have new animation and new dialogue to accompany the highlights of the DVD's release such as bloopers and sticker sheets. ,,15352.0,16280,215,37,white,2017-05-15T20:33:43+00:00,2018-04-09T12:17:41+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}]",0,"{'year': 2017, 'season': 'spring'}",,original,73,g,,"[{'id': 1229, 'name': 'Pie in the sky'}]","{'status': {'watching': '49', 'completed': 0, 'on_hold': '26', 'dropped': '73', 'plan_to_watch': '67'}, 'num_list_users': 215}",201
38623,Aware! Meisaku-kun: Q&A Corner,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1025/95978.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1025/95978l.jpg'}",2018-08-03,,"An Aware! Meisaku-kun question & answer corner. These shorts are web-exclusives. Fans of the TV series can mail in their questions about the characters or past events in the show and select ones will be answered by the characters themselves through the web shorts. 

It is recommended to view the web shorts after episode 93 of the TV series as a non-antagonistic Tsurukou is present to answer questions.",,15357.0,17293,157,20,white,2018-11-01T08:55:32+00:00,2018-11-01T08:55:32+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}, {'id': 20, 'name': 'Parody'}, {'id': 23, 'name': 'School'}]",0,"{'year': 2018, 'season': 'summer'}",,original,99,g,,[],"{'status': {'watching': '33', 'completed': 0, 'on_hold': '18', 'dropped': '54', 'plan_to_watch': '51'}, 'num_list_users': 156}",202
37678,Aware! Meisaku-kun: Short Douga,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1253/91712.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1253/91712l.jpg'}",2018-04-04,,"Web-exclusive shorts of Aware! Meisaku-kun where the characters wonder what the next grade will be like. 

The first episode, they wonder what 7th grade will be like. At the end of the 2nd season (aka episode 78) in the main anime, the students graduated the 6th grade. The short breaks the 4th wall as the characters also request the viewer to continue watching the show with the 3rd season starting on April 6th, 2018.

The second episode follows a similar structure. The kids just graduated 8th grade at the end of season 4 (ep 156) and reminsce about their favorite events that occurred. They hope the viewers will continue watching their soon to be final year of middle school starting on April 3rd, 2020.",,15358.0,16016,232,67,white,2018-04-04T02:38:28+00:00,2020-11-12T21:09:35+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}]",0,"{'year': 2018, 'season': 'spring'}",,original,45,g,,"[{'id': 1229, 'name': 'Pie in the sky'}]","{'status': {'watching': '76', 'completed': 0, 'on_hold': '32', 'dropped': '66', 'plan_to_watch': '58'}, 'num_list_users': 232}",203
50681,Baby-Hamitang,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1571/120513.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1571/120513l.jpg'}",2022-01-12,,"The episodes will present topics from the list of 17 Sustainable Development Goals (SDG) such as global warming, food waste, and gender equality, in an easy-to-understand manner. Baby Hamitang will then solve the issues.

(Source: ANN)",,15369.0,17805,127,14,white,2021-12-27T21:30:08+00:00,2022-02-15T04:30:32+00:00,tv,currently_airing,"[{'id': 15, 'name': 'Kids'}]",0,"{'year': 2022, 'season': 'winter'}","{'day_of_the_week': 'wednesday', 'start_time': '19:26'}",original,240,g,,"[{'id': 249, 'name': 'Robot Communications'}]","{'status': {'watching': '35', 'completed': 0, 'on_hold': '8', 'dropped': '35', 'plan_to_watch': '49'}, 'num_list_users': 127}",204
51263,Bakugan: Evolutions,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1905/121453.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1905/121453l.jpg'}",2022-02-06,,"In Bakugan: Evolutions, fan-favourite Bakugan heroes – including Drago, Trox, Pegatrix, Hydorous, Howlkor and Pharol – return stronger, faster and better than ever! Strange occurrences begin to happen in the new action-packed season; elemental energy from Vestroia is seeping into Earth, creating strange phenomena and causing Bakugan to rage out with excess energy! It’s not all bad though, as our heroes realize the Vestroian elemental energy is also causing elemental evolutions among our Bakugan! Along with these new evolutions comes a new breed of elemental brawlers, propelling the Awesome Brawlers to adapt and in effect, take Bakugan brawling to a whole new level, unlocking even more awesome powers and evolutions! Once again, the fate of two worlds, Earth and Vestroia, rests in the hands of the Awesome Brawlers and their Bakugan partners.

(Source: Corus Entertainment)",,15385.0,16017,233,20,white,2022-03-13T22:53:01+00:00,2022-03-16T06:55:30+00:00,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 11, 'name': 'Game'}]",26,"{'year': 2022, 'season': 'winter'}",,original,1320,pg,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '47', 'completed': 0, 'on_hold': '13', 'dropped': '11', 'plan_to_watch': '162'}, 'num_list_users': 233}",205
45595,Baten Kaitos,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1074/110968.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1074/110968l.jpg'}",2021-03-28,,"Animated music video project directed by Waboku, collaborating with the studio A-1 Pictures, plus the musical talents Eve and Myuk.

The list of released videos included in this entry are as follows:
#1: Myuk - Mahou (Myuk - 魔法), released Mar 28, 2021.

(Source: Anilist)",,15415.0,15464,269,81,white,2020-12-29T07:41:19+00:00,2022-01-20T22:33:14+00:00,music,currently_airing,"[{'id': 19, 'name': 'Music'}]",0,"{'year': 2021, 'season': 'winter'}",,original,234,pg_13,,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '112', 'completed': '1', 'on_hold': '46', 'dropped': '15', 'plan_to_watch': '95'}, 'num_list_users': 269}",206
48810,Battle Spirits: Mirage,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1314/120786.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1314/120786l.jpg'}",2021-10-29,,Sequel to Battle Spirits: Kakumei no Galette.,,15418.0,12791,603,36,white,2021-04-24T01:10:41+00:00,2021-11-18T16:46:19+00:00,ona,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 6, 'name': 'Demons'}, {'id': 11, 'name': 'Game'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}]",0,"{'year': 2021, 'season': 'fall'}",,card_game,0,pg,,"[{'id': 1258, 'name': 'Bandai Namco Pictures'}]","{'status': {'watching': '103', 'completed': 0, 'on_hold': '25', 'dropped': '33', 'plan_to_watch': '442'}, 'num_list_users': 603}",207
35697,Beads no Mori no Rabi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/86113.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/86113l.jpg'}",2015-03-20,,A stop-motion anime using beaded characters. Here a magician rabbits solve problems by using magic. ,,15426.0,15842,245,31,white,2017-06-07T10:00:59+00:00,2020-07-11T01:18:08+00:00,tv,currently_airing,"[{'id': 15, 'name': 'Kids'}]",0,"{'year': 2015, 'season': 'spring'}",,original,300,g,,[],"{'status': {'watching': '50', 'completed': 0, 'on_hold': '15', 'dropped': '84', 'plan_to_watch': '95'}, 'num_list_users': 244}",208
36613,Biju Tune!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/5/88478.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/5/88478l.jpg'}",2013-08-11,,"An NHK art-music program. Original songs about a minute in a half in length are presented with a motif tying to a real-life art piece. For example, the first song is Asura Chorus which has a motif of sculpted Asura statues from Buddhism. The program has a very irregular release schedule. ",,15454.0,17425,149,35,white,2017-10-18T03:15:47+00:00,2021-06-07T11:46:21+00:00,music,currently_airing,"[{'id': 19, 'name': 'Music'}]",0,"{'year': 2013, 'season': 'summer'}",,original,90,g,,[],"{'status': {'watching': '37', 'completed': 0, 'on_hold': '18', 'dropped': '43', 'plan_to_watch': '51'}, 'num_list_users': 149}",209
50581,Binghuo Mochu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1703/120146.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1703/120146l.jpg'}",2021-12-11,,"Nian Bing is the son of a fire mage and an ice mage. After both of his parents were killed by the Ice Lord, Nian Bing received both of his parents' magic gems. When Nian Bing was trying to escape from the Ice Lord's followers, he managed to cast both fire and ice magic at the same time. An impossible feat for a mage. He fell from the cliff, unconscious, and was saved by an oldman. After he woke up, the oldman gave him a food so delicious he never tasted before. It turned out that the oldman was a genius chef, once called a spirit chef. And he wants Nian Bing to be his disciple no matter what! Is Nian Bing able to seek vengeance while aiming to become the greatest chef?

(Source: MU)",,15463.0,15157,289,66,white,2021-12-11T12:46:37+00:00,2022-03-16T02:07:26+00:00,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",52,"{'year': 2021, 'season': 'fall'}",,manga,1200,pg_13,,"[{'id': 2396, 'name': 'Xiyue Yule'}]","{'status': {'watching': '193', 'completed': 0, 'on_hold': '3', 'dropped': '19', 'plan_to_watch': '74'}, 'num_list_users': 289}",210
41638,Bite-Choicar,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1656/106927.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1656/106927l.jpg'}",2020-04-18,,"Chashin was selected by the legendary choicar ""Stormbone,"" as the strongest racer, and will showcase a new concept of bite racing.

Bite racing is a new racing game that never hits a rail with two cars chasing in a match. The bite-free rail running on the track creates a more realistic racing experience. Various types of super cars such as speed type, balance type, and power type create unique racing on 3 types of tracks (crash track, line track, outdoor race).

(Source: enewstoday.co.kr)",,15470.0,15092,294,27,white,2020-04-09T08:47:46+00:00,2021-10-03T09:19:31+00:00,tv,currently_airing,"[{'id': 3, 'name': 'Cars'}, {'id': 15, 'name': 'Kids'}]",26,"{'year': 2020, 'season': 'spring'}","{'day_of_the_week': 'saturday', 'start_time': '07:15'}",original,1800,g,,[],"{'status': {'watching': '55', 'completed': 0, 'on_hold': '15', 'dropped': '66', 'plan_to_watch': '158'}, 'num_list_users': 294}",211
40029,Broadcast by Bibby,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1770/101722.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1770/101722l.jpg'}",2019-05-31,,"Web series by Densuke28 following the life of fictional personality Bibby. The short clips are posted to the character's Instagram, Twitter, and YouTube channels.",,15524.0,17070,170,37,white,2019-06-30T18:41:52+00:00,2019-06-30T18:41:52+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}]",0,"{'year': 2019, 'season': 'spring'}",,original,24,g,,[],"{'status': {'watching': '45', 'completed': 0, 'on_hold': '15', 'dropped': '45', 'plan_to_watch': '65'}, 'num_list_users': 170}",212
50295,Bu Bai Chi Hua Shanhai Jing,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1849/119178.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1849/119178l.jpg'}",2021-10-19,,,,15525.0,19233,26,3,white,2021-11-03T17:24:54+00:00,2022-03-02T07:43:28+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}]",0,"{'year': 2021, 'season': 'fall'}",,original,285,g,,[],"{'status': {'watching': '7', 'completed': 0, 'on_hold': '2', 'dropped': '7', 'plan_to_watch': '10'}, 'num_list_users': 26}",213
49867,Budo Xianzun,,2021-09-01,,,,15533.0,18112,105,14,white,2021-09-20T03:36:48+00:00,2021-09-25T07:57:19+00:00,ona,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",0,"{'year': 2021, 'season': 'summer'}",,,1192,pg_13,,[],"{'status': {'watching': '25', 'completed': 0, 'on_hold': '7', 'dropped': '24', 'plan_to_watch': '49'}, 'num_list_users': 105}",214
50970,Bukusuta The World,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1945/120821.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1945/120821l.jpg'}",2022-03-04,,Anime adaptation of Pop Team Epic creator Bkub Okawa's Ensembukubu Stars! four-panel spinoff manga. Shorts will screen with the Ensemble Stars!! Road to Show!! film and the short will change each week.,,15536.0,14273,365,7,white,2022-02-05T16:13:38+00:00,2022-03-06T18:20:13+00:00,movie,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 19, 'name': 'Music'}]",0,"{'year': 2022, 'season': 'winter'}",,4_koma_manga,0,pg_13,,[],"{'status': {'watching': '48', 'completed': 0, 'on_hold': '19', 'dropped': '9', 'plan_to_watch': '289'}, 'num_list_users': 365}",215
38820,Chibi Godzilla,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1934/97346.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1934/97346l.jpg'}",2018-12-12,,Chibi Godzilla has now partnered with TOHO Cinemas for a countdown animation. The short was released on Godzilla franchise's official YouTube channel and will air in all TOHO Cinemas before every film starting on the coming weekend. This marks the 65th anniversary of Godzilla and TOHO is doing various promotions for the iconic franchise.,,15626.0,16350,210,48,white,2018-12-12T00:43:59+00:00,2021-05-15T08:26:57+00:00,ona,currently_airing,"[{'id': 15, 'name': 'Kids'}]",0,"{'year': 2018, 'season': 'fall'}",,picture_book,20,g,,[],"{'status': {'watching': '46', 'completed': 0, 'on_hold': '30', 'dropped': '50', 'plan_to_watch': '84'}, 'num_list_users': 210}",216
47623,Chickip Dancers,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1306/120067.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1306/120067l.jpg'}",2021-10-05,,"TV anime based on San-X's new series of mascot characters ""Chickip Dancers."" The main characters in the anime will be the apprehensive but curious bone-in chicken Hone Chicken, and the dancing instructor frog Skip Gaeru, who travels by dancing.

(Source: ANN)",,15644.0,12209,746,27,white,2021-02-12T04:08:49+00:00,2022-02-27T00:48:53+00:00,tv,currently_airing,"[{'id': 36, 'name': 'Slice of Life'}]",0,"{'year': 2021, 'season': 'fall'}","{'day_of_the_week': 'tuesday', 'start_time': '17:20'}",other,0,,,"[{'id': 866, 'name': 'Fanworks'}]","{'status': {'watching': '61', 'completed': 0, 'on_hold': '19', 'dropped': '97', 'plan_to_watch': '569'}, 'num_list_users': 746}",217
39659,Chikin Ramen x Gudetama,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1309/100393.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1309/100393l.jpg'}",2019-03-31,,A collaboration campaign between Nissin's Chikin Ramen mascot Hiyoko-chan and Sanrio's mascot Gudetama. Cross over goods will be sold by both companies.,,15661.0,13153,527,66,white,2019-04-03T07:09:18+00:00,2022-03-17T15:14:03+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}]",0,"{'year': 2019, 'season': 'winter'}",,original,52,g,,[],"{'status': {'watching': '93', 'completed': '1', 'on_hold': '68', 'dropped': '54', 'plan_to_watch': '311'}, 'num_list_users': 527}",218
50510,Chinzei Hachirou Tametomo (2021),"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1907/119860.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1907/119860l.jpg'}",2021-12-02,,"Kamimine Town, located in the eastern part of Saga Prefecture, is a place associated with the legendary military commander Minamoto no Tametomo, who is said to be ""Yoshitsune in the east, Tametomo in the west.""

Here, he called himself ""Hachirou Chinzei"" and built a castle. Chinzei and his army is said to have defeated 50,000 enemies, and many legends were left behind.

A master of bows and a big man, Chinzei had a rough temper and was even called a violent person by nature. But he was also a person with warmth and kindness full of humanity.

(Source: Production I.G., translated)",,15677.0,17236,160,11,white,2021-12-02T08:04:46+00:00,2022-01-18T10:13:05+00:00,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}]",13,"{'year': 2021, 'season': 'fall'}",,original,300,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '33', 'completed': 0, 'on_hold': '10', 'dropped': '13', 'plan_to_watch': '104'}, 'num_list_users': 160}",219
42876,Chou Futsuu Toshi Kashiwa Densetsu: Kashiwa no Gotouji Yuru Anime,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1766/109195.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1766/109195l.jpg'}",2016-06-07,,Original videos featuring the cast of Chou Futsuu Toshi Kashiwa Densetsu that showcase local businesses in Kashiwa.,,15694.0,16797,185,12,white,2020-09-12T20:12:17+00:00,2022-03-04T11:45:05+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",0,"{'year': 2016, 'season': 'spring'}",,original,102,pg,,"[{'id': 2080, 'name': 'Super Normal Studio'}]","{'status': {'watching': '31', 'completed': 0, 'on_hold': '23', 'dropped': '22', 'plan_to_watch': '109'}, 'num_list_users': 185}",220
48109,Dawang Riji,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1487/115235.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1487/115235l.jpg'}",2020,,,,15836.0,18707,46,1,white,2021-02-20T08:40:35+00:00,2021-05-29T11:15:45+00:00,tv,currently_airing,"[{'id': 15, 'name': 'Kids'}, {'id': 36, 'name': 'Slice of Life'}]",0,,,original,1460,pg,,[],"{'status': {'watching': '8', 'completed': 0, 'on_hold': '3', 'dropped': '10', 'plan_to_watch': '25'}, 'num_list_users': 46}",221
48517,Dosukoi Sushi Zumou,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1619/118276.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1619/118276l.jpg'}",2021-04-03,2022-03-26,,,15913.0,14686,328,59,white,2021-03-22T14:05:14+00:00,2022-03-20T14:48:57+00:00,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 47, 'name': 'Gourmet'}, {'id': 15, 'name': 'Kids'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 30, 'name': 'Sports'}]",52,"{'year': 2021, 'season': 'spring'}","{'day_of_the_week': 'saturday', 'start_time': '08:40'}",other,300,g,,"[{'id': 235, 'name': 'Shirogumi'}]","{'status': {'watching': '100', 'completed': 0, 'on_hold': '20', 'dropped': '73', 'plan_to_watch': '135'}, 'num_list_users': 328}",222
46652,Duel Masters King!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1159/111981.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1159/111981l.jpg'}",2021-04-04,,,,15946.0,12792,603,41,white,2021-01-24T10:09:00+00:00,2021-07-15T05:35:10+00:00,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",0,"{'year': 2021, 'season': 'spring'}","{'day_of_the_week': 'sunday', 'start_time': '08:30'}",original,1460,,,"[{'id': 112, 'name': ""Brain's Base""}, {'id': 474, 'name': 'Shogakukan Music & Digital Entertainment'}]","{'status': {'watching': '92', 'completed': 0, 'on_hold': '20', 'dropped': '104', 'plan_to_watch': '387'}, 'num_list_users': 603}",223
37850,Elleair x Kamiusagi Rope,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1377/92748.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1377/92748l.jpg'}",2018-01-03,,A collaboration between the facial tissue company Elleair and the comedy anime franchise Kamiusagi Rope.,,15988.0,15666,257,39,white,2018-05-09T08:05:46+00:00,2019-02-03T10:59:07+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",0,"{'year': 2018, 'season': 'winter'}",,original,66,g,,[],"{'status': {'watching': '53', 'completed': 0, 'on_hold': '27', 'dropped': '79', 'plan_to_watch': '98'}, 'num_list_users': 257}",224
42967,Fei Zhi Baike,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1106/109450.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1106/109450l.jpg'}",2020-10-22,,,,16027.0,17690,134,12,white,2020-09-26T02:47:13+00:00,2021-11-10T06:14:48+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}]",0,"{'year': 2020, 'season': 'fall'}",,manga,330,pg,,[],"{'status': {'watching': '20', 'completed': 0, 'on_hold': '10', 'dropped': '37', 'plan_to_watch': '67'}, 'num_list_users': 134}",225
36724,Felix x Kamiusagi Rope,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/88798.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/88798l.jpg'}",2017-09-03,,"A collaboration with Felix, a Nestlé Purina brand cat food treat and the Kamiusagi Rope anime.",,16030.0,15001,302,50,white,2017-11-01T21:40:54+00:00,2022-03-01T19:06:56+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",0,"{'year': 2017, 'season': 'summer'}",,original,129,g,,[],"{'status': {'watching': '64', 'completed': 0, 'on_hold': '37', 'dropped': '69', 'plan_to_watch': '132'}, 'num_list_users': 302}",226
36506,Fuwafuwa Hour: Pui Pui & Muu Muu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/88145.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/88145l.jpg'}",2017-07-12,,"Fairies living in a fluffy forest, where both flowers and trees are fluffy. Follow a witch's trouble-maker apprentices Pui Pui and Muu Muu. ",,16111.0,15912,239,22,white,2017-10-04T04:18:26+00:00,2019-10-22T13:51:00+00:00,tv,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",0,"{'year': 2017, 'season': 'summer'}",,original,298,g,,[],"{'status': {'watching': '45', 'completed': 0, 'on_hold': '16', 'dropped': '80', 'plan_to_watch': '98'}, 'num_list_users': 239}",227
49454,Gabuli,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1499/116618.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1499/116618l.jpg'}",2021-07-15,,"A mixed media web project.

(Source: AniDB)",,16117.0,17203,162,18,white,2021-07-18T04:45:24+00:00,2022-03-06T16:07:19+00:00,music,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 24, 'name': 'Sci-Fi'}]",0,"{'year': 2021, 'season': 'summer'}",,original,97,pg_13,,"[{'id': 2288, 'name': 'Qzil.la'}]","{'status': {'watching': '32', 'completed': 0, 'on_hold': '13', 'dropped': '27', 'plan_to_watch': '90'}, 'num_list_users': 162}",228
